name,value,file,id
☞ Endereço," Av. Fernando Costa, 403, Bairro: Centro - Itanhandu/MG - CEP 37464-000",data/raw/cartorios-de-itanhandu-mg.html,0
✉ Email, [email protected] ,data/raw/cartorios-de-itanhandu-mg.html,0
 Telefone(s), não Informado. ,data/raw/cartorios-de-itanhandu-mg.html,0
ável," Maria Aparecida da Silva Telefone, endereço, e-mail e todos os dados do(a) Vara Única da Comarca de Itanhandu",data/raw/cartorios-de-itanhandu-mg.html,0
☞ Endereço," Rodovia Br-020 Km-00 - Loteamento do Comércio - Shopping Rio de Ondas, Bairro: Vila Rica - Barreiras/BA - CEP 47800-000",data/raw/cartorios-de-barreiras-ba.html,0
✉ Email, [email protected] ,data/raw/cartorios-de-barreiras-ba.html,0
 Telefone(s), não Informado. ,data/raw/cartorios-de-barreiras-ba.html,0
ável," Rosa Maria Gomes de Almeida Telefone, endereço, e-mail e todos os dados do(a) Vara Criminal",data/raw/cartorios-de-barreiras-ba.html,0
☞ Endereço," Fórum Tarcilo Vieira de Melo. BR 020/242 Km 0, Bairro: Vila Rica - Barreiras/BA - CEP 47807-510",data/raw/cartorios-de-barreiras-ba.html,1
✉ Email, [email protected] ,data/raw/cartorios-de-barreiras-ba.html,1
 Telefone(s), não Informado. ,data/raw/cartorios-de-barreiras-ba.html,1
ável," Marileide Alves de Oliveira Telefone, endereço, e-mail e todos os dados do(a) 2ª Vara Civel",data/raw/cartorios-de-barreiras-ba.html,1
☞ Endereço," Fórum Tarcilo Vieira de Melo - BR 020/242, Km 0 - Lot. do Comércio - Shopping Rio de Ondas, Bairro: Vila Rica - Barreiras/BA - CEP 47800-000",data/raw/cartorios-de-barreiras-ba.html,2
✉ Email, [email protected] ,data/raw/cartorios-de-barreiras-ba.html,2
 Telefone(s), (77) 3611-3970 ,data/raw/cartorios-de-barreiras-ba.html,2
ável," Albeny da Costa Santos Telefone, endereço, e-mail e todos os dados do(a) 3ª Vara Civel",data/raw/cartorios-de-barreiras-ba.html,2
☞ Endereço," Br 020/242 Km 0 Loteamento do Comércio. Centro Empresarial Barreiras, Bairro: Vila Rica - Barreiras/BA - CEP 47800-000",data/raw/cartorios-de-barreiras-ba.html,3
✉ Email, [email protected] ,data/raw/cartorios-de-barreiras-ba.html,3
 Telefone(s), (77) 3611-3970 ,data/raw/cartorios-de-barreiras-ba.html,3
ável," Júlio Carlos Oliveira Batista Telefone, endereço, e-mail e todos os dados do(a) 1ª Vara Civel",data/raw/cartorios-de-barreiras-ba.html,3
☞ Endereço," Avenida Benedita Silveira, Bairro: Centro - Barreiras/BA - CEP 47800-000",data/raw/cartorios-de-barreiras-ba.html,4
✉ Email, [email protected] ,data/raw/cartorios-de-barreiras-ba.html,4
 Telefone(s), (77) 3611-8706 ,data/raw/cartorios-de-barreiras-ba.html,4
ável," Naira Mariana Ferraz Gomes Telefone, endereço, e-mail e todos os dados do(a) 1ª Vara do Sistema dos Juizados Especiais",data/raw/cartorios-de-barreiras-ba.html,4
☞ Endereço," , Bairro: - Barreiras/BA - CEP ",data/raw/cartorios-de-barreiras-ba.html,5
 Telefone(s), não Informado. Sem maiores informações sobre essa unidade judiciária,data/raw/cartorios-de-barreiras-ba.html,5
☞ Endereço," , Bairro: - Barreiras/BA - CEP ",data/raw/cartorios-de-barreiras-ba.html,6
 Telefone(s), não Informado. Sem maiores informações sobre essa unidade judiciária,data/raw/cartorios-de-barreiras-ba.html,6
☞ Endereço," , Bairro: - Barreiras/BA - CEP ",data/raw/cartorios-de-barreiras-ba.html,7
 Telefone(s), não Informado. Sem maiores informações sobre essa unidade judiciária,data/raw/cartorios-de-barreiras-ba.html,7
☞ Endereço," Rua Savino Barreira, Bairro: Centro - Jaguaribe/CE - CEP 63475-000",data/raw/cartorios-de-jaguaribe-ce.html,0
✉ Email, [email protected] ,data/raw/cartorios-de-jaguaribe-ce.html,0
 Telefone(s), (88) 3522-2403 ,data/raw/cartorios-de-jaguaribe-ce.html,0
ável," Maria Helena Teixeira Guedes Telefone, endereço, e-mail e todos os dados do(a) Vara Única da Comarca de Jaguaribe",data/raw/cartorios-de-jaguaribe-ce.html,0
☞ Endereço," Rua Daniel Rodrigues, Bairro: Centro - Jaguaribe/CE - CEP 62965-000",data/raw/cartorios-de-jaguaribe-ce.html,1
✉ Email, [email protected] ,data/raw/cartorios-de-jaguaribe-ce.html,1
 Telefone(s), (88) 3420-1412 ,data/raw/cartorios-de-jaguaribe-ce.html,1
ável," Raimundo Eudecy Fernandes Macedo Telefone, endereço, e-mail e todos os dados do(a) Vara Única Vinculada de Sao Joao do Jaguaribe",data/raw/cartorios-de-jaguaribe-ce.html,1
☞ Endereço," Praça Laurentino Gomes de Barros, Bairro: Centro - Joaquim Gomes/AL - CEP 57980-000",data/raw/cartorios-de-joaquim-gomes-al.html,0
✉ Email, [email protected] ,data/raw/cartorios-de-joaquim-gomes-al.html,0
 Telefone(s), (82) 3252-1190 ,data/raw/cartorios-de-joaquim-gomes-al.html,0
ável," Edvan Antonio da Silva Telefone, endereço, e-mail e todos os dados do(a) Joaquim Gomes - Vara do Único Ofício",data/raw/cartorios-de-joaquim-gomes-al.html,0
Situação do Cartório, Ativo Escrivão(ã) Titular: Isabel Cristina Almeida Freitas desde 15/12/2000,data/raw/cartorios-de-caruaru-pe.html,0
Situação do responsável," CONVERSÃO EM DILIGÊNCIA Escrivão(ã) Substituto(a): Não Possui Substituto Informado. Atribuições: • Registro Civil das Pessoas Naturais • Registro de Interdições e Tutelas ☞ Endereço: Rua Mestre Pedro, 14, Bairro: Nossa Senhora das Dores - Caruaru/PE - CEP 55002-380",data/raw/cartorios-de-caruaru-pe.html,0
✉ Email, [email protected] ,data/raw/cartorios-de-caruaru-pe.html,0
 Telefone(s)," (81) 3722-2598 e (81) 3721-0446 Horário de funcionamento: Segunda a Sexta. De: 08:00 Até: 17:00 Cartório Informatizado: Sim Com Internet: Sim Data da Criação: 15/10/1889 CNS: 07.419-5 Telefone, endereço, e-mail e todos os dados do Cartório de Registro Civil da 1ª Zona Judiciária",data/raw/cartorios-de-caruaru-pe.html,0
Situação do Cartório, Ativo Escrivão(ã) Titular: Sandra Cardoso de Sousa desde 05/09/1959,data/raw/cartorios-de-caruaru-pe.html,1
Situação do responsável," CONVERSÃO EM DILIGÊNCIA Escrivão(ã) Substituto(a): Erikson Ruy de Alencar Cardoso Atribuições: • Registro Civil das Pessoas Naturais ☞ Endereço: Rua Vidal de Negreiros, nº 109, Bairro: Nossa Senhora das Dores - Caruaru/PE - CEP 55004-430",data/raw/cartorios-de-caruaru-pe.html,1
✉ Email, [email protected] ,data/raw/cartorios-de-caruaru-pe.html,1
 Telefone(s)," (81) 3722-6805 e (81) 9703-7027 Horário de funcionamento: Segunda a Sexta. De: 08:00 Até: 17:00 Cartório Informatizado: Sim Com Internet: Sim Data da Criação: 01/04/1944 CNS: 07.563-0 Telefone, endereço, e-mail e todos os dados do Cartório do Registro Civil das Pessoas Naturais da 2ª Zona Judiciária",data/raw/cartorios-de-caruaru-pe.html,1
☞ Endereço," Rua José Lopes da Silva, Bairro: São Pedro - Caruaru/PE - CEP 55155-590",data/raw/cartorios-de-caruaru-pe.html,2
✉ Email, [email protected] ,data/raw/cartorios-de-caruaru-pe.html,2
 Telefone(s), (81) 3725-7426 ,data/raw/cartorios-de-caruaru-pe.html,2
ável," Neide Pires dos Santos Telefone, endereço, e-mail e todos os dados do(a) 4ª Vara Criminal da Comarca de Caruaru",data/raw/cartorios-de-caruaru-pe.html,2
☞ Endereço," Avenida José Florêncio Filho - Térreo - 2ª Vara de Família e Registro Civil, Bairro: Mauricio de Nassau - Caruaru/PE - CEP 55014-837",data/raw/cartorios-de-caruaru-pe.html,3
✉ Email, [email protected] ,data/raw/cartorios-de-caruaru-pe.html,3
 Telefone(s), (81) 3725-7432 ,data/raw/cartorios-de-caruaru-pe.html,3
ável," Rosângela Barbosa Piancó Telefone, endereço, e-mail e todos os dados do(a) 2ª Vara de Família e Registro Civil da Comarca de Caruaru",data/raw/cartorios-de-caruaru-pe.html,3
☞ Endereço," Avenida José Florencio Filho, Bairro: Maurício de Nassau - Caruaru/PE - CEP 55014-837",data/raw/cartorios-de-caruaru-pe.html,4
✉ Email, [email protected] ,data/raw/cartorios-de-caruaru-pe.html,4
 Telefone(s), (81) 3725-7402 ,data/raw/cartorios-de-caruaru-pe.html,4
ável," Elizabete Maria Mendes Araújo Avelar Pimentel Telefone, endereço, e-mail e todos os dados do(a) 1ª Vara Cível da Comarca de Caruaru",data/raw/cartorios-de-caruaru-pe.html,4
☞ Endereço," Avenida José Florêncio Filho, Bairro: Maurício de Nassau - Caruaru/PE - CEP 55014-837",data/raw/cartorios-de-caruaru-pe.html,5
✉ Email, [email protected] ,data/raw/cartorios-de-caruaru-pe.html,5
 Telefone(s), (81) 3725-7401 ,data/raw/cartorios-de-caruaru-pe.html,5
ável," José Guiraildo Sobral Telefone, endereço, e-mail e todos os dados do(a) 2ª Vara Cível da Comarca de Caruaru",data/raw/cartorios-de-caruaru-pe.html,5
☞ Endereço," Avenida José Florêncio Filho, Bairro: Maurício de Nassau - Caruaru/PE - CEP 55014-837",data/raw/cartorios-de-caruaru-pe.html,6
✉ Email, [email protected] ,data/raw/cartorios-de-caruaru-pe.html,6
 Telefone(s), (81) 3725-7421 ,data/raw/cartorios-de-caruaru-pe.html,6
ável," Pierre Souto Maior Coutinho de Amorim Telefone, endereço, e-mail e todos os dados do(a) 2ª Vara Criminal da Comarca de Caruaru",data/raw/cartorios-de-caruaru-pe.html,6
☞ Endereço," Av. Portugal,, Bairro: Maria Gorethe - Caruaru/PE - CEP 55016-900",data/raw/cartorios-de-caruaru-pe.html,7
✉ Email, [email protected] ,data/raw/cartorios-de-caruaru-pe.html,7
 Telefone(s), (81) 3723-2094 ,data/raw/cartorios-de-caruaru-pe.html,7
ável," Ana Cristina Santos Telefone, endereço, e-mail e todos os dados do(a) Vara do Forum Universitário de Caruaru",data/raw/cartorios-de-caruaru-pe.html,7
☞ Endereço," Av. Portugal,, Bairro: Universitário - Caruaru/PE - CEP 55016-400",data/raw/cartorios-de-caruaru-pe.html,8
✉ Email, [email protected] ,data/raw/cartorios-de-caruaru-pe.html,8
 Telefone(s), (81) 3719-9257 ,data/raw/cartorios-de-caruaru-pe.html,8
ável," José Adelmo Barbosa da Costa Pereira Telefone, endereço, e-mail e todos os dados do(a) 2ª Vara da Fazenda Pública da Comarca de Caruaru",data/raw/cartorios-de-caruaru-pe.html,8
☞ Endereço," Av. José Florêncio Filho, S/n, Bairro: Maurício de Nassau - Caruaru/PE - CEP 55016-400",data/raw/cartorios-de-caruaru-pe.html,9
✉ Email, [email protected] ,data/raw/cartorios-de-caruaru-pe.html,9
 Telefone(s), (81) 3725-7436 ,data/raw/cartorios-de-caruaru-pe.html,9
ável," Hildemar Macedo de Morais Telefone, endereço, e-mail e todos os dados do(a) Vara do Tribunal do Júri da Comarca de Caruaru",data/raw/cartorios-de-caruaru-pe.html,9
☞ Endereço," Av. José Florêncio Filho,, Bairro: Mauricio de Nassau - Caruaru/PE - CEP 55014-837",data/raw/cartorios-de-caruaru-pe.html,10
✉ Email, [email protected] ,data/raw/cartorios-de-caruaru-pe.html,10
 Telefone(s), (81) 3725-7444 ,data/raw/cartorios-de-caruaru-pe.html,10
ável," Orleide Roselia Nascimento Silva Telefone, endereço, e-mail e todos os dados do(a) 3ª Vara de Execuções Penais do Estado",data/raw/cartorios-de-caruaru-pe.html,10
☞ Endereço," Av. José Florêncio Filho S/n, Bairro: Maurício de Nassau - Caruaru/PE - CEP 55014-837",data/raw/cartorios-de-caruaru-pe.html,11
✉ Email, [email protected] ,data/raw/cartorios-de-caruaru-pe.html,11
 Telefone(s), (81) 3725-7400 ,data/raw/cartorios-de-caruaru-pe.html,11
ável," Maria de Fátima Pereira Telefone, endereço, e-mail e todos os dados do(a) 1ª Vara da Fazenda Pública da Comarca de Caruaru",data/raw/cartorios-de-caruaru-pe.html,11
☞ Endereço," Av. José Florêncio Filho, Bairro: Maurício de Nassau - Caruaru/PE - CEP 55014-837",data/raw/cartorios-de-caruaru-pe.html,12
✉ Email, [email protected] ,data/raw/cartorios-de-caruaru-pe.html,12
 Telefone(s), (81) 3725-7441 ,data/raw/cartorios-de-caruaru-pe.html,12
ável," Andreia Katia Correia do Nascimento Telefone, endereço, e-mail e todos os dados do(a) Vara Regional da Infância e Juventude da 7ª Circunscrição - Caruaru",data/raw/cartorios-de-caruaru-pe.html,12
☞ Endereço," Av. José Florêncio Filho, Bairro: Maurício de Nassau - Caruaru/PE - CEP 55014-837",data/raw/cartorios-de-caruaru-pe.html,13
✉ Email, [email protected] ,data/raw/cartorios-de-caruaru-pe.html,13
 Telefone(s), (81) 7325-7417 ,data/raw/cartorios-de-caruaru-pe.html,13
ável," Simone Karina Bezerra Duarte Telefone, endereço, e-mail e todos os dados do(a) 1ª Vara Criminal da Comarca de Caruaru",data/raw/cartorios-de-caruaru-pe.html,13
☞ Endereço," Av. José Florêncio Filho, Bairro: Universitário - Caruaru/PE - CEP 55014-837",data/raw/cartorios-de-caruaru-pe.html,14
✉ Email, [email protected] ,data/raw/cartorios-de-caruaru-pe.html,14
 Telefone(s), (81) 3725-7409 ,data/raw/cartorios-de-caruaru-pe.html,14
ável," Maria Joselma Florencio de Queiroz Mota Silva Telefone, endereço, e-mail e todos os dados do(a) 3ª Vara Cível da Comarca de Caruaru",data/raw/cartorios-de-caruaru-pe.html,14
☞ Endereço," Av. José Florêncio Filho, Bairro: Maurício de Nassau - Caruaru/PE - CEP 55014-837",data/raw/cartorios-de-caruaru-pe.html,15
✉ Email, [email protected] ,data/raw/cartorios-de-caruaru-pe.html,15
 Telefone(s), (81) 3725-7400 ,data/raw/cartorios-de-caruaru-pe.html,15
ável," Euclides Cesar Ferreira Andrade Telefone, endereço, e-mail e todos os dados do(a) 3ª Vara Criminal da Comarca de Caruaru",data/raw/cartorios-de-caruaru-pe.html,15
☞ Endereço," Av. José Florêncio Filho, Bairro: Maurício de Nassau - Caruaru/PE - CEP 55014-837",data/raw/cartorios-de-caruaru-pe.html,16
✉ Email, [email protected] ,data/raw/cartorios-de-caruaru-pe.html,16
 Telefone(s), não Informado. ,data/raw/cartorios-de-caruaru-pe.html,16
ável," Maria Aparecida da Silva Telefone, endereço, e-mail e todos os dados do(a) 4ª Vara Cível da Comarca de Caruaru",data/raw/cartorios-de-caruaru-pe.html,16
☞ Endereço," Av. José Florêncio Filho, Bairro: Mauricio de Nassau - Caruaru/PE - CEP 55000-000",data/raw/cartorios-de-caruaru-pe.html,17
✉ Email, [email protected] ,data/raw/cartorios-de-caruaru-pe.html,17
 Telefone(s), (81) 3725-7400 ,data/raw/cartorios-de-caruaru-pe.html,17
ável," Ademario Torres dos Santos Telefone, endereço, e-mail e todos os dados do(a) 5ª Vara Cível da Comarca de Caruaru",data/raw/cartorios-de-caruaru-pe.html,17
☞ Endereço," Av José Florêncio Filho, Bairro: Maurício de Nassau - Caruaru/PE - CEP 55014-837",data/raw/cartorios-de-caruaru-pe.html,18
✉ Email, [email protected] ,data/raw/cartorios-de-caruaru-pe.html,18
 Telefone(s), (81) 3725-7429 ,data/raw/cartorios-de-caruaru-pe.html,18
ável," Marilene Teodoro da Silva Telefone, endereço, e-mail e todos os dados do(a) 1ª Vara de Família e Registro Civil da Comarca de Caruaru",data/raw/cartorios-de-caruaru-pe.html,18
☞ Endereço," , Bairro: - Caruaru/PE - CEP ",data/raw/cartorios-de-caruaru-pe.html,19
 Telefone(s), não Informado. Sem maiores informações sobre essa unidade judiciária,data/raw/cartorios-de-caruaru-pe.html,19
☞ Endereço," Avenida Manoel Fracisco da Silva, Bairro: Centro - Mamborê/PR - CEP 87340-000",data/raw/cartorios-de-mambore-pr.html,0
✉ Email, [email protected] ,data/raw/cartorios-de-mambore-pr.html,0
 Telefone(s), (44) 3568-1439 ,data/raw/cartorios-de-mambore-pr.html,0
ável," Vera Lucia Pedroso Telefone, endereço, e-mail e todos os dados do(a) Vara Cível - Mambore",data/raw/cartorios-de-mambore-pr.html,0
☞ Endereço," Av. Manoel Francisco da Silva, Bairro: Centro - Mamborê/PR - CEP 87340-000",data/raw/cartorios-de-mambore-pr.html,1
✉ Email, [email protected] ,data/raw/cartorios-de-mambore-pr.html,1
 Telefone(s), (44) 3568-1439 ,data/raw/cartorios-de-mambore-pr.html,1
ável," Claudia de Campos Mello Cestarolli Telefone, endereço, e-mail e todos os dados do(a) Vara Criminal - Mambore",data/raw/cartorios-de-mambore-pr.html,1
☞ Endereço," , Bairro: - Mamborê/PR - CEP ",data/raw/cartorios-de-mambore-pr.html,2
 Telefone(s), não Informado. Sem maiores informações sobre essa unidade judiciária,data/raw/cartorios-de-mambore-pr.html,2
☞ Endereço," Rua Valdir Ortigari,, Bairro: Centro - Lebon Régis/SC - CEP 89515-000",data/raw/cartorios-de-lebon-regis-sc.html,0
✉ Email, [email protected] ,data/raw/cartorios-de-lebon-regis-sc.html,0
 Telefone(s), (49) 3247-6002 ,data/raw/cartorios-de-lebon-regis-sc.html,0
ável," Márcio Vicente Cruz Telefone, endereço, e-mail e todos os dados do(a) Vara Única da Comarca de Lebon Régis",data/raw/cartorios-de-lebon-regis-sc.html,0
Situação do Cartório, Ativo Escrivão(ã) Titular: Rosangela Farias Macau Ribeiro desde 30/11/1998,data/raw/cartorios-de-bayeux-pb.html,0
Situação do responsável," VAGO Escrivão(ã) Substituto(a): Não Possui Substituto Informado. Atribuições: • Registro de Distribuição ☞ Endereço: Av Liberdade- 999, Bairro: Baralho - Bayeux/PB - CEP 58306-000",data/raw/cartorios-de-bayeux-pb.html,0
✉ Email, [email protected] ,data/raw/cartorios-de-bayeux-pb.html,0
 Telefone(s)," (83) 3232-3250 e (83) 8836-3331 Horário de funcionamento: Segunda a Sexta. De: 08:00 Até: 18:00 Cartório Informatizado: Sim Com Internet: Sim Data da Criação: 06/04/1998 CNS: 06.956-7 Telefone, endereço, e-mail e todos os dados do Cartório de Distribuiçao Extrajudicial Macau Ribeiro",data/raw/cartorios-de-bayeux-pb.html,0
☞ Endereço," Avenida Liberdade, Bairro: Baralho - Bayeux/PB - CEP 58306-000",data/raw/cartorios-de-bayeux-pb.html,1
✉ Email, [email protected] ,data/raw/cartorios-de-bayeux-pb.html,1
 Telefone(s), (83) 3232-3250 ,data/raw/cartorios-de-bayeux-pb.html,1
ável," Ronaldo Cartaxo Filgueiras Júnior Telefone, endereço, e-mail e todos os dados do(a) 4ª Vara Mista de Bayeux",data/raw/cartorios-de-bayeux-pb.html,1
☞ Endereço," Av. Liberdade, Bairro: Baralho - Bayeux/PB - CEP 58306-000",data/raw/cartorios-de-bayeux-pb.html,2
✉ Email, [email protected] ,data/raw/cartorios-de-bayeux-pb.html,2
 Telefone(s), (83) 3232-3250 ,data/raw/cartorios-de-bayeux-pb.html,2
ável," Domicio Joao de Oliveira Junior Telefone, endereço, e-mail e todos os dados do(a) 3ª Vara Mista de Bayeux",data/raw/cartorios-de-bayeux-pb.html,2
☞ Endereço," Av Liberdade., Bairro: Baralho - Bayeux/PB - CEP 58306-001",data/raw/cartorios-de-bayeux-pb.html,3
✉ Email, [email protected] ,data/raw/cartorios-de-bayeux-pb.html,3
 Telefone(s), (83) 3232-2498 ,data/raw/cartorios-de-bayeux-pb.html,3
ável," Maria Carolina Pimentel Castro Pinto Azevedo Telefone, endereço, e-mail e todos os dados do(a) 5ª Vara Mista de Bayeux",data/raw/cartorios-de-bayeux-pb.html,3
☞ Endereço," Av Liberdade, Bairro: Baralho - Bayeux/PB - CEP 58303-000",data/raw/cartorios-de-bayeux-pb.html,4
✉ Email, [email protected] ,data/raw/cartorios-de-bayeux-pb.html,4
 Telefone(s), não Informado. ,data/raw/cartorios-de-bayeux-pb.html,4
ável," Laurismar Ribeiro Cordeiro Telefone, endereço, e-mail e todos os dados do(a) 1ª Vara Mista de Bayeux",data/raw/cartorios-de-bayeux-pb.html,4
☞ Endereço," Av Liberdade, Bairro: Centro - Bayeux/PB - CEP 58036-000",data/raw/cartorios-de-bayeux-pb.html,5
✉ Email, [email protected] ,data/raw/cartorios-de-bayeux-pb.html,5
 Telefone(s), não Informado. ,data/raw/cartorios-de-bayeux-pb.html,5
ável," Simone Davino de Medeiros Telefone, endereço, e-mail e todos os dados do(a) 2ª Vara Mista de Bayeux",data/raw/cartorios-de-bayeux-pb.html,5
☞ Endereço," , Bairro: - Bayeux/PB - CEP ",data/raw/cartorios-de-bayeux-pb.html,6
 Telefone(s), não Informado. Sem maiores informações sobre essa unidade judiciária,data/raw/cartorios-de-bayeux-pb.html,6
☞ Endereço," Pça Cel Joaquim Afonso Rodrigues, Bairro: Centro - Carmo da Mata/MG - CEP 35547-000",data/raw/cartorios-de-carmo-da-mata-mg.html,0
✉ Email, [email protected] ,data/raw/cartorios-de-carmo-da-mata-mg.html,0
 Telefone(s), (37) 3383-1998 ,data/raw/cartorios-de-carmo-da-mata-mg.html,0
ável," Daniela Cristina Rodrigues Adame Telefone, endereço, e-mail e todos os dados do(a) Vara Única da Comarca de Carmo da Mata",data/raw/cartorios-de-carmo-da-mata-mg.html,0
☞ Endereço," Loteamento Dom Acácio Rodrigues Alves,, Bairro: Quilombo Ii - Palmares/PE - CEP 55540-000",data/raw/cartorios-de-palmares-pe.html,0
✉ Email, [email protected] ,data/raw/cartorios-de-palmares-pe.html,0
 Telefone(s), (81) 3662-0155 ,data/raw/cartorios-de-palmares-pe.html,0
ável," Valcione Lins dos Santos Telefone, endereço, e-mail e todos os dados do(a) 3ª Vara Cível da Comarca de Palmares",data/raw/cartorios-de-palmares-pe.html,0
☞ Endereço," Loteamento Dom Acacio Rodrigues Alves, Bairro: Quilombo dos Palmares - Palmares/PE - CEP 55540-000",data/raw/cartorios-de-palmares-pe.html,1
✉ Email, [email protected] ,data/raw/cartorios-de-palmares-pe.html,1
 Telefone(s), (81) 3662-0157 ,data/raw/cartorios-de-palmares-pe.html,1
ável," Anderson Magno Tavares Correa Telefone, endereço, e-mail e todos os dados do(a) Vara Regional da Infância e Juventude da 6ª Circunscrição - Palmares",data/raw/cartorios-de-palmares-pe.html,1
☞ Endereço," Loteamento Dom Acácio, Bairro: Quilombo Ii - Palmares/PE - CEP 55540-000",data/raw/cartorios-de-palmares-pe.html,2
✉ Email, [email protected] ,data/raw/cartorios-de-palmares-pe.html,2
 Telefone(s), (81) 3662-0159 ,data/raw/cartorios-de-palmares-pe.html,2
ável," Taciana de Fátima Ribeiro de Oliveira Telefone, endereço, e-mail e todos os dados do(a) Vara Criminal da Comarca de Palmares",data/raw/cartorios-de-palmares-pe.html,2
☞ Endereço," Avenida Visconde do Rio Branco, Bairro: Centro - Palmares/PE - CEP 55540-000",data/raw/cartorios-de-palmares-pe.html,3
✉ Email, [email protected] ,data/raw/cartorios-de-palmares-pe.html,3
 Telefone(s), não Informado. ,data/raw/cartorios-de-palmares-pe.html,3
ável," Aparecida Maria Batista dos Santos Cavalcanti Telefone, endereço, e-mail e todos os dados do(a) 1ª Vara Cível da Comarca de Palmares",data/raw/cartorios-de-palmares-pe.html,3
☞ Endereço," Av. Visconde do Rio Branco, Bairro: São Sebastião - Palmares/PE - CEP 55540-000",data/raw/cartorios-de-palmares-pe.html,4
✉ Email, [email protected] ,data/raw/cartorios-de-palmares-pe.html,4
 Telefone(s), (81) 3662-2470 ,data/raw/cartorios-de-palmares-pe.html,4
ável," Anderson Magno Tavares Correa Telefone, endereço, e-mail e todos os dados do(a) 2ª Vara Cível da Comarca de Palmares",data/raw/cartorios-de-palmares-pe.html,4
☞ Endereço," Rua Desembargador Manoel Pereira, Bairro: Santo Antonio - Mutuípe/BA - CEP 45480-000",data/raw/cartorios-de-mutuipe-ba.html,0
✉ Email, [email protected] ,data/raw/cartorios-de-mutuipe-ba.html,0
 Telefone(s), (75) 3635-2273 ,data/raw/cartorios-de-mutuipe-ba.html,0
ável," Maria Bulhoes de Santa Ines de Oliveira e Antonia de Andrade Borges Telefone, endereço, e-mail e todos os dados do(a) Vara Jurisdição Plena",data/raw/cartorios-de-mutuipe-ba.html,0
☞ Endereço," , Bairro: - Mutuípe/BA - CEP ",data/raw/cartorios-de-mutuipe-ba.html,1
 Telefone(s), não Informado. Sem maiores informações sobre essa unidade judiciária,data/raw/cartorios-de-mutuipe-ba.html,1
☞ Endereço," , Bairro: - Mutuípe/BA - CEP ",data/raw/cartorios-de-mutuipe-ba.html,2
 Telefone(s), não Informado. Sem maiores informações sobre essa unidade judiciária,data/raw/cartorios-de-mutuipe-ba.html,2
☞ Endereço," , Bairro: - Mutuípe/BA - CEP ",data/raw/cartorios-de-mutuipe-ba.html,3
 Telefone(s), não Informado. Sem maiores informações sobre essa unidade judiciária,data/raw/cartorios-de-mutuipe-ba.html,3
☞ Endereço," Rua Salomão Abdalla, Bairro: Nova Jacarezinho - Jacarezinho/PR - CEP 86400-000",data/raw/cartorios-de-jacarezinho-pr.html,0
✉ Email, [email protected] ,data/raw/cartorios-de-jacarezinho-pr.html,0
 Telefone(s), (43) 3527-2121 ,data/raw/cartorios-de-jacarezinho-pr.html,0
ável," Ronaldo Gomes Tanferre Telefone, endereço, e-mail e todos os dados do(a) Vara Cível - Jacarezinho",data/raw/cartorios-de-jacarezinho-pr.html,0
☞ Endereço," Rua Salomão Abdalla, Bairro: Nova Jacarezinho - Jacarezinho/PR - CEP 86400-000",data/raw/cartorios-de-jacarezinho-pr.html,1
✉ Email, [email protected] ,data/raw/cartorios-de-jacarezinho-pr.html,1
 Telefone(s), (43) 3527-2121 ,data/raw/cartorios-de-jacarezinho-pr.html,1
ável," Vitor Luis dos Santos Telefone, endereço, e-mail e todos os dados do(a) Vara Criminal - Jacarezinho",data/raw/cartorios-de-jacarezinho-pr.html,1
☞ Endereço," Rua Salomão Abdalla, Bairro: Nova Jacarezinho - Jacarezinho/PR - CEP 86400-000",data/raw/cartorios-de-jacarezinho-pr.html,2
✉ Email, [email protected] ,data/raw/cartorios-de-jacarezinho-pr.html,2
 Telefone(s), (43) 3527-2121 ,data/raw/cartorios-de-jacarezinho-pr.html,2
ável," Rodrigo Antunes Lopes Telefone, endereço, e-mail e todos os dados do(a) Vara da Infancia e Juventude - Jacarezinho",data/raw/cartorios-de-jacarezinho-pr.html,2
☞ Endereço," , Bairro: - Jacarezinho/PR - CEP ",data/raw/cartorios-de-jacarezinho-pr.html,3
 Telefone(s), não Informado. Sem maiores informações sobre essa unidade judiciária,data/raw/cartorios-de-jacarezinho-pr.html,3
☞ Endereço," , Bairro: - Jacarezinho/PR - CEP ",data/raw/cartorios-de-jacarezinho-pr.html,4
 Telefone(s), não Informado. Sem maiores informações sobre essa unidade judiciária,data/raw/cartorios-de-jacarezinho-pr.html,4
☞ Endereço," , Bairro: - Jacarezinho/PR - CEP ",data/raw/cartorios-de-jacarezinho-pr.html,5
 Telefone(s), não Informado. Sem maiores informações sobre essa unidade judiciária,data/raw/cartorios-de-jacarezinho-pr.html,5
☞ Endereço," , Bairro: - Jacarezinho/PR - CEP ",data/raw/cartorios-de-jacarezinho-pr.html,6
 Telefone(s), não Informado. Sem maiores informações sobre essa unidade judiciária,data/raw/cartorios-de-jacarezinho-pr.html,6
☞ Endereço," , Bairro: - Jacarezinho/PR - CEP ",data/raw/cartorios-de-jacarezinho-pr.html,7
 Telefone(s), não Informado. Sem maiores informações sobre essa unidade judiciária,data/raw/cartorios-de-jacarezinho-pr.html,7
☞ Endereço," Av. Reginaldo Lemes da Silva, Bairro: Centro - Dois Irmãos do Buriti/MS - CEP 79215-000",data/raw/cartorios-de-dois-irmaos-do-buriti-ms.html,0
✉ Email, [email protected] ,data/raw/cartorios-de-dois-irmaos-do-buriti-ms.html,0
